"","acceptedScientificName","lat","lon"
"17489","Senegalia berlandieri Britton & Rose",26.21278,-100.10778
"17491","Senegalia tenuifolia var. tenuifolia",9.9,-84.27
"17492","Senegalia riparia Britton & Rose",10.84,-85.78
"17493","Senegalia tenuifolia var. tenuifolia",10.84,-85.77
"17494","Senegalia senegal Britton",14.366,-0.3
"17495","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.7,-0.35
"17499","Senegalia pentagona (Schumach.) Kyal. & Boatwr.",5,9.7
"17500","Senegalia pentagona (Schumach.) Kyal. & Boatwr.",4.98,9.7
"17505","Senegalia polyphylla Britton & Rose ex Britton & Killip",-15.1125,-44.26
"17507","Senegalia riparia Britton & Rose",-10.366667,-41.333333
"17509","Senegalia martiusiana (Steud.) Seigler & Ebinger",-15.166667,-39.583333
"17518","Senegalia tenuifolia (L.) Britton & Rose",-7.186111,-37.431389
"17520","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.637778,-89.056389
"17521","Senegalia tenuifolia (L.) Britton & Rose",-19.26083,-60.425
"17523","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-24.266667,-64.25
"17524","Senegalia praecox (Griseb.) Seigler & Ebinger",-24.33333,-64.98333
"17525","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-24.283333,-64.316667
"17527","Senegalia etilis (Speg.) Seigler & Ebinger",-24.316667,-64.25
"17529","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-24.26666,-64.25
"17532","Senegalia subangulata Britton & Rose",18.383333,-97.566667
"17535","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.63778,-89.05639
"17538","Senegalia berlandieri Britton & Rose",24.2845713065897,-98.9684506849697
"17539","Senegalia berlandieri Britton & Rose",24.6348348506937,-98.7006685937561
"17540","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.633333,-89.05
"17541","Senegalia subangulata Britton & Rose",18.783333,-98.216667
"17542","Senegalia berlandieri Britton & Rose",24.2896,-98.977933
"17544","Senegalia tenuifolia (L.) Britton & Rose",-20.4748760783427,-55.7879090641848
"17546","Senegalia parviceps (Speg.) Seigler & Ebinger",-15.17,-39.58
"17549","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-18.17,-63.78
"17550","Senegalia globosa (Bocage & Miotto) L.P.Queiroz",-15.617024913531,-41.744764575269
"17551","Senegalia hayesii Britton & Rose",-17.38,-64.05
"17554","Senegalia tenuifolia (L.) Britton & Rose",3.62,-53.2
"17558","Senegalia Raf.",-17.383333,-64.05
"17559","Senegalia Raf.",-18.133333,-63.683333
"17560","Senegalia Raf.",-18.166667,-63.783333
"17562","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.63778,-89.056389
"17565","Senegalia pentagona (Schumach.) Kyal. & Boatwr.",7.133333,-6.133333
"17567","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",6.95,2.116667
"17568","Senegalia berlandieri Britton & Rose",24.641111,-98.713167
"17569","Senegalia berlandieri Britton & Rose",24.291667,-98.975
"17570","Senegalia subangulata Britton & Rose",18.378611,-97.577778
"17571","Senegalia hayesii Britton & Rose",19.374722,-96.903889
"17573","Senegalia sakalava (Drake) Boatwr.",-22.23333,46.33333
"17574","Senegalia hereroensis (Engl.) Kyal. & Boatwr.",-22.625,17.375
"17575","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",11.616,-0.266
"17576","Senegalia brevispica subsp. dregeana (Benth.) Kyal. & Boatwr.",-31.625,29.375
"17590","Senegalia tenuifolia (L.) Britton & Rose",-0.6642,-76.42815
"17591","Senegalia mellifera subsp. mellifera",-2.72138,36.70444
"17592","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.816667,-89.933333
"17593","Senegalia polyphylla Britton & Rose ex Britton & Killip",-5.84777,-78.21666
"17595","Senegalia velutina (DC.) Seigler & Ebinger",-5.90027,-78.78583
"17597","Senegalia macilenta (Rose) Britton & Rose",18.394444,-99.069444
"17599","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.81667,-89.93333
"17601","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.6,-88.933333
"17603","Senegalia subangulata Britton & Rose",18.75,-98.166667
"17604","Senegalia piauhiensis (Benth.) Seigler & Ebinger",-13.2589716477096,-43.4182733278447
"17605","Senegalia velutina (DC.) Seigler & Ebinger",-5.9003,-78.7858
"17606","Senegalia piauhiensis (Benth.) Seigler & Ebinger",-11.4328284639113,-42.5029127021845
"17611","Senegalia polyphylla Britton & Rose ex Britton & Killip",13.81667,-89.933327
"17617","Senegalia hereroensis (Engl.) Kyal. & Boatwr.",-19.375,17.625
"17620","Senegalia senegal var. rostrata (Brenan) Kyal. & Boatwr.",-21.125,16.875
"17625","Senegalia tenuifolia (L.) Britton & Rose",-19.953333,-56.403333
"17640","Senegalia tenuifolia (L.) Britton & Rose",-1.022417,-76.190117
"17641","Senegalia gaumeri Britton & Rose",18.00833,-89.19722
"17644","Senegalia riparia Britton & Rose",18.29089,-98.33138
"17649","Senegalia gaumeri Britton & Rose",20.050556,-90.238333
"17650","Senegalia kelloggiana (A.M.Carter & Rudd) C.E.Glass & Seigler",26.891667,-111.980833
"17652","Senegalia polyphylla Britton & Rose ex Britton & Killip",18.016667,-89.183333
"17653","Senegalia picachensis Britton & Rose",18.35,-98.283333
"17654","Senegalia polyphylla Britton & Rose ex Britton & Killip",-8.89416171768515,-36.4925246500397
"17655","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-18.1417,-64
"17656","Senegalia parviceps (Speg.) Seigler & Ebinger",-23.2796427594801,-51.2788243043861
"17657","Senegalia tenuifolia (L.) Britton & Rose",-1.02625,-76.194639
"17658","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",10.9,-4.35
"17660","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.116667,-4.166667
"17662","Senegalia peninsularis Britton & Rose",26,-112.4167
"17663","Senegalia greggii Britton & Rose",33.1501,-111.61
"17664","Senegalia peninsularis Britton & Rose",26.94278,-112.38167
"17665","Senegalia kelloggiana (A.M.Carter & Rudd) C.E.Glass & Seigler",26.41667,-112.26667
"17667","Senegalia kelloggiana (A.M.Carter & Rudd) C.E.Glass & Seigler",26.88056,-112.44333
"17668","Senegalia Raf.",-18.141667,-64
"17671","Senegalia megaladena var. indochinensis (I.C.Nielsen) Maslin, Seigler & Ebinger",14.15,105.816667
"17674","Senegalia greggii Britton & Rose",29.636111,-103.4
"17675","Senegalia roemeriana Britton & Rose",29.641667,-103.402778
"17677","Senegalia kelloggiana (A.M.Carter & Rudd) C.E.Glass & Seigler",26.41667,-113.05
"17679","Senegalia peninsularis Britton & Rose",25.65,-111.25
"17680","Senegalia kelloggiana (A.M.Carter & Rudd) C.E.Glass & Seigler",25.416667,-113.05
"17681","Senegalia peninsularis Britton & Rose",27.05,-112.41667
"17683","Senegalia roemeriana Britton & Rose",29.64167,-103.40278
"17684","Senegalia greggii Britton & Rose",29.63611,-103.4
"17687","Senegalia hereroensis (Engl.) Kyal. & Boatwr.",-25.875,16.625
"17688","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-21.875,19.375
"17689","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.36,-72.82
"17690","Senegalia polyphylla Britton & Rose ex Britton & Killip",2.58,-72.79
"17692","Senegalia polyphylla Britton & Rose ex Britton & Killip",-22.25,-49.35
"17700","Senegalia langsdorfii (Benth.) Seigler & Ebinger",-6.729889,-40.375944
"17701","Senegalia lasiophylla (Benth.) Seigler & Ebinger",-6.763222,-40.375944
"17712","Senegalia greggii Britton & Rose",26.799694,-103.434194
"17713","Senegalia gaumeri Britton & Rose",19.936111,-90.233333
"17714","Senegalia gaumeri Britton & Rose",19.638333,-90.687778
"17715","Senegalia gaumeri Britton & Rose",20.345833,-90.234444
"17717","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",-20.0241,14.0355
"17720","Senegalia gaumeri Britton & Rose",20.042222,-90.226111
"17721","Senegalia gaumeri Britton & Rose",19.922222,-90.216667
"17722","Senegalia berlandieri Britton & Rose",24.5348387075333,-98.7676138185118
"17723","Senegalia berlandieri Britton & Rose",24.2851262827895,-98.9687286939098
"17724","Senegalia peninsularis Britton & Rose",26.641667,-112.441667
"17725","Senegalia berlandieri Britton & Rose",24.641667,-98.708333
"17726","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-18.13,-64.02
"17727","Senegalia tucumanensis (Griseb.) Seigler & Ebinger",-18.13,-63.58
"17729","Senegalia peninsularis Britton & Rose",26.63333,-112.43333
"17730","Senegalia Raf.",-18.133333,-64.016667
"17737","Senegalia berlandieri Britton & Rose",24.641522,-98.713805
"17738","Senegalia berlandieri Britton & Rose",24.546694,-98.775861
"17739","Senegalia berlandieri Britton & Rose",24.291667,-98.978333
"17740","Senegalia peninsularis Britton & Rose",26.633333,-112.433333
"17741","Senegalia peninsularis Britton & Rose",26.233333,-112.033333
"17742","Senegalia anisophylla Britton & Rose",23.14472,-100.44667
"17743","Senegalia galpinii (Burtt Davy) Seigler & Ebinger",-22.625,17.125
"17744","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",9.14213,2.18538
"17745","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.72806,1.72885
"17746","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",8.68781,1.68394
"17747","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.86245,1.75073
"17749","Senegalia polyacantha (Willd.) Seigler & Ebinger",8.84995,1.71948
"17755","Senegalia pentagona (Schumach.) Kyal. & Boatwr.",1.71666,31.53333
"17756","Senegalia multipinnata (Ducke) Seigler & Ebinger",9.541667,-84.022222
"17757","Senegalia montigena (Brenan & Exell) Kyal. & Boatwr.",-0.25,30.2
"17758","Senegalia picachensis Britton & Rose",18.457333,-99.192128
"17759","Senegalia riparia Britton & Rose",17.985815,-98.198907
"17760","Senegalia dudgeonii (Craib ex Holland) Kyal. & Boatwr.",10.25,2.683333
"17761","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",10.966667,3.25
"17762","Senegalia greggii Britton & Rose",29.970833,-114.809722
"17763","Senegalia gaumeri Britton & Rose",19.926389,-90.389722
"17764","Senegalia micrantha Britton & Rose",21.18361,-99.09333
"17765","Senegalia greggii Britton & Rose",29.975,-114.808333
"17766","Senegalia micrantha Britton & Rose",22.542778,-100.453056
"17767","Senegalia riparia Britton & Rose",18.5,-98.666667
"17768","Senegalia picachensis Britton & Rose",15.858611,-95.966111
"17769","Senegalia picachensis Britton & Rose",15.873611,-96.013611
"17770","Senegalia fiebrigii (Hassl.) Seigler & Ebinger",-22.579722,-53.059167
"17771","Senegalia greggii Britton & Rose",33.1794,-111.627
"17772","Senegalia greggii Britton & Rose",33.85,-116.58333
"17773","Senegalia greggii Britton & Rose",29.97083,-114.80972
"17780","Senegalia greggii Britton & Rose",33.116667,-116.516667
"17781","Senegalia gaumeri Britton & Rose",19.927778,-90.391667
"17784","Senegalia greggii Britton & Rose",24.966667,-114.8
"17786","Senegalia greggii Britton & Rose",29.96667,-114.8
"17787","Senegalia micrantha Britton & Rose",22.54278,-100.45306
"17789","Senegalia Raf.",-22.55,-53.05
"17791","Senegalia tenuifolia var. tenuifolia",9.54,-84.02
"17795","Senegalia tenuifolia (L.) Britton & Rose",-19.94555,-61.86194
"17796","Senegalia praecox (Griseb.) Seigler & Ebinger",-18.06666,-64.11666
"17798","Senegalia Raf.",-8.35,-74.566667
"17799","Senegalia brevispica subsp. brevispica",-3.46666,38.31666
"17800","Senegalia picachensis Britton & Rose",18.520419,-99.190919
"17801","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",9.75,2.4333
"17802","Senegalia picachensis Britton & Rose",15.841667,-95.976111
"17803","Senegalia picachensis Britton & Rose",15.872222,-95.872778
"17805","Senegalia picachensis Britton & Rose",15.927222,-95.8575
"17806","Senegalia picachensis Britton & Rose",15.870833,-95.868055
"17807","Senegalia picachensis Britton & Rose",15.951944,-95.851944
"17808","Senegalia picachensis Britton & Rose",15.829167,-95.968611
"17809","Senegalia greggii Britton & Rose",30.141981,-102.058283
"17811","Senegalia wrightii (Benth.) Britton & Rose",30.989496,-99.702709
"17814","Senegalia greggii Britton & Rose",33.1354,-111.644
"17815","Senegalia Raf.",-18.066667,-64.116667
"17824","Senegalia picachensis Britton & Rose",15.82917,-95.96861
"17825","Senegalia senegal Britton",10.293428,3.378472
"17826","Senegalia senegal Britton",10.36433,3.381923
"17827","Senegalia senegal Britton",10.294706,3.121799
"17828","Senegalia senegal Britton",9.942715,3.114521
"17829","Senegalia senegal Britton",10.051806,3.355611
"17830","Senegalia senegal Britton",10.047083,3.402525
"17831","Senegalia senegal Britton",10.161942,3.417814
"17832","Senegalia senegal Britton",10.061088,3.382751
"17833","Senegalia senegal Britton",10.04854,3.394209
"17834","Senegalia senegal Britton",10.269333,3.422669
"17835","Senegalia senegal Britton",10.29343,3.44441
"17836","Senegalia senegal Britton",10.133879,3.420907
"17848","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",10.173546,3.382099
"17851","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",10.048451,3.369723
"17852","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",10.450209,3.377912
"17853","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",10.048219,3.364983
"17856","Senegalia gourmaensis (A.Chev.) Kyal. & Boatwr.",10.292836,3.354344
"17857","Senegalia modesta (Wall.) P.J.H.Hurter",33.58,73.05
"17859","Senegalia globosa (Bocage & Miotto) L.P.Queiroz",-13.77,-48.38
"17860","Senegalia polyphylla Britton & Rose ex Britton & Killip",-19.390278,-54.966667
"17862","Senegalia polyphylla Britton & Rose ex Britton & Killip",-18.390278,-43.988333
"17870","Senegalia praecox (Griseb.) Seigler & Ebinger",-20.59527,-59.86166
"17871","Senegalia senegal var. senegal",-5.71666,34.98333
"17872","Senegalia riparia Britton & Rose",18.516269,-99.225692
"17873","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",6.6,2.133333
"17874","Senegalia senegal Britton",10,3.45
"17877","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",10.933333,3.7
"17878","Senegalia polyacantha subsp. campylacantha (Hochst. ex A.Rich.) Kyal. & Boatwr.",6.60207,2.140471
"17880","Senegalia polyacantha (Willd.) Seigler & Ebinger",6.6125,2.145833
"17881","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",7.433333,2.566667
"17882","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",7.473737,2.59186
"17883","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",7.471667,2.584722
"17886","Senegalia senegal Britton",10.0125,3.4625
"17890","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",10.927638,3.704291
"17892","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",10.945833,3.7125
"17893","Senegalia polyacantha (Willd.) Seigler & Ebinger",9.2,2.2666
"17894","Senegalia pennata (L.) Maslin",-26.795427,152.968851
"17895","Senegalia berlandieri Britton & Rose",24.6340014880313,-98.8192824683296
"17896","Senegalia berlandieri Britton & Rose",24.7173308220303,-98.901228791529
"17897","Senegalia berlandieri Britton & Rose",24.7173309901206,-98.8512275782154
"17898","Senegalia berlandieri Britton & Rose",24.7195538979243,-98.8517836006573
"17899","Senegalia berlandieri Britton & Rose",24.5851144870625,-98.8176152319951
"17900","Senegalia berlandieri Britton & Rose",24.5853928108587,-98.7173348007819
"17901","Senegalia berlandieri Britton & Rose",24.6848324223634,-98.8181716453849
"17902","Senegalia picachensis Britton & Rose",15.836667,-95.932778
"17903","Senegalia picachensis Britton & Rose",15.815556,-96.020833
"17904","Senegalia picachensis Britton & Rose",15.904722,-95.933055
"17905","Senegalia picachensis Britton & Rose",15.870833,-95.959167
"17907","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.716667,2.25
"17908","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.733333,2.25
"17909","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.75,2.25
"17915","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.75,2.266667
"17916","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.383333,2.4
"17917","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.4,2.4
"17918","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.483333,2.4
"17922","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.516667,2.416667
"17923","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.533333,2.416667
"17924","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.5,2.416667
"17925","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.516667,2.466667
"17926","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.483333,2.416667
"17929","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.55,2.466667
"17930","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.533333,2.466667
"17932","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.5,2.466667
"17933","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.483333,2.483333
"17934","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.483333,2.466667
"17935","Senegalia erythrocalyx (Brenan) Kyal. & Boatwr.",12.466667,2.483333
"17947","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.533333,2.483333
"17948","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.5,2.483333
"17949","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",12.516667,2.483333
"17955","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.45,2.483333
"17959","Senegalia burkei (Benth.) Kyal. & Boatwr.",-25.941161,32.363102
"17960","Senegalia polyphylla Britton & Rose ex Britton & Killip",-19.390278,-54.988333
"17961","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.77437,23.45663
"17962","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.6287,23.5639
"17963","Senegalia nigrescens (Oliv.) P.J.H.Hurter",-19.76956,23.48842
"17964","Senegalia greggii Britton & Rose",32.94,-110.15
"17966","Senegalia ataxacantha (DC.) Kyal. & Boatwr.",7.016667,1.75
"17967","Senegalia berlandieri Britton & Rose",24.718333,-98.856667
"17968","Senegalia berlandieri Britton & Rose",24.633889,-98.841667
"17969","Senegalia berlandieri Britton & Rose",24.584722,-98.8175
"17971","Senegalia berlandieri Britton & Rose",24.536667,-98.706667
"17972","Senegalia berlandieri Britton & Rose",24.718333,-98.906667
"17973","Senegalia berlandieri Britton & Rose",24.69,-98.825
"17974","Senegalia pennata subsp. kerrii (I.C.Nielsen) Maslin",-17.2667,145.4667
"17977","Senegalia senegal var. leiorachis (Brenan) Kyal. & Boatwr.",-22.125,28.625
"17985","Senegalia greggii Britton & Rose",33.51722,-111.67361
"17986","Senegalia praecox (Griseb.) Seigler & Ebinger",-19.384444,-62.534167
"17987","Senegalia tenuifolia (L.) Britton & Rose",-1.45,-77.6
"17988","Senegalia praecox (Griseb.) Seigler & Ebinger",-17.56666,-61.95
"17991","Senegalia roemeriana Britton & Rose",26.573417,-104.027389
"17992","Senegalia berlandieri Britton & Rose",26.577833,-103.561306
"17993","Senegalia gaumeri Britton & Rose",19.816667,-90.558333
"17995","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",11.3666,2.2333
"18000","Senegalia hamulosa (Benth.) Boatwr.",14.9,49.51667
"18001","Senegalia mellifera (Vahl) Seigler & Ebinger",16.56667,51.53333
"18002","Senegalia riparia Britton & Rose",19.7875,-90.494722
"18004","Senegalia picachensis Britton & Rose",15.839444,-95.984444
"18005","Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.",12.4,2.483333
